codigo	matricula	fecha_matriculacion
1524331	5881KPK	43363
1524486	6727KPK	43363
1524073	4649KPK	43363
1524347	5037KPK	43363
1523979	7227KPJ	43362
1523989	0706KPK	43362
1523975	9512KPJ	43362
1523977	0780KPK	43362
1524361	7096KPJ	43362
1524078	7045KPJ	43362
1523983	1256KPK	43362
1523993	7106KPJ	43362
1524758	1338KPK	43362
1523981	5678KPJ	43361
1523973	2973KPJ	43361
1523896	2639KPJ	43361
1523905	6425KPJ	43361
1524000	2663KPJ	43361
1523991	2463KPJ	43360
1523785	0530KPJ	43360
1523737	9233KPH	43360
1523901	0918KPJ	43360
1523781	9765KPH	43360
1523692	4945KPH	43357
1523739	4837KPH	43357
1523985	4745KPH	43357
1523748	4814KPH	43357
1523792	7323KPH	43357
1523687	4911KPH	43357
1523914	4866KPH	43357
1523759	6045KPH	43357
1524080	7086KPH	43357
1523684	4974KPH	43357
1524241	6313KPH	43357
1523621	0130KPH	43356
1523600	3633KPH	43356
1523522	9636KPG	43355
1523676	6238KPG	43355
1523778	9782KPG	43355
1523527	9679KPG	43355
1523775	9814KPG	43355
1523694	9383KPG	43355
1523446	5964KPG	43355
1523517	5860KPG	43355
1523503	8527KPG	43355
1523514	4575KPG	43354
1523912	3104KPG	43354
1523427	5427KPG	43354
1523595	3123KPG	43354
1523761	3094KPG	43354
1523425	5475KPG	43354
1523765	3181KPG	43354
1523788	3085KPG	43354
1523343	1468KPG	43353
1523520	2865KPG	43353
1523353	2872KPG	43353
1523598	0274KPG	43353
1523752	4083KPF	43350
1523307	3995KPF	43350
1523347	8440KPF	43350
1523298	7915KPF	43350
1523331	8253KPF	43350
1523300	8769KPF	43350
1523314	6957KPF	43350
1523773	9285KPF	43350
1523244	6526KPF	43350
1523316	6883KPF	43350
1523750	9061KPF	43350
1523305	4611KPF	43350
1523303	9419KPF	43350
1523312	3940KPF	43350
1523231	8950KPF	43350
1523225	2768KPF	43349
1523192	3334KPF	43349
1523222	9976KPD	43348
1523131	9716KPD	43348
1523116	9721KPD	43348
1523136	1016KPF	43348
1523041	9283KPD	43348
1523235	1622KPF	43348
1523134	1466KPF	43348
1523113	2138KPF	43348
1523144	1598KPF	43348
1523219	9885KPD	43348
1523217	1804KPF	43348
1523755	0319KPF	43348
1523080	2387KPF	43348
1523122	7811KPD	43347
1523619	7020KPD	43347
1523240	8472KPD	43347
1523021	6368KPD	43347
1522840	3900KPD	43346
1520641	4758KPD	43346
1522876	3279KPD	43346
1523345	5927KPD	43346
1522857	3451KPD	43346
1522847	5526KPD	43346
1522851	4978KPD	43346
1522865	3388KPD	43346
1522862	3751KPC	43343
1523017	7656KPC	43343
1522853	7998KPC	43343
1523141	8577KPC	43343
1522869	0825KPC	43343
1519819	6866KNZ	43342
1519835	5005KPB	43342
1523350	4860KPB	43342
1522823	7892KNZ	43342
1520031	3623KPB	43342
1526892	1476KPB	43342
1527347	1463KPB	43342
1520024	8987KPB	43342
1527192	0569KPB	43342
1519773	1319KNZ	43341
1519747	4520KNY	43341
1519755	4444KNY	43341
1519749	1156KNZ	43341
1519775	4468KNY	43341
1519753	4427KNY	43341
1519751	4561KNY	43341
1520010	7376KNY	43341
1519675	4874KNX	43340
1519816	8505KNX	43340
1519693	4753KNX	43340
1519702	7038KNX	43340
1524354	5211KNX	43340
1526967	6573KNX	43340
1519632	8347KNW	43339
1522873	2784KNX	43339
1519618	9910KNW	43339
1519642	1485KNX	43339
1522844	3397KNX	43339
1523909	2926KNX	43339
1519695	9816KNW	43339
1519636	3615KNW	43336
1519699	2253KNW	43336
1519759	6018KNW	43336
1519640	5384KNW	43336
1519771	3591KNW	43336
1519638	5446KNW	43336
1519601	6621KNW	43336
1519616	5471KNW	43336
1519510	7148KNV	43335
1519548	6946KNV	43335
1519599	9454KNV	43335
1519597	7691KNV	43335
1519498	4229KNV	43335
1519551	7056KNV	43335
1519514	7041KNV	43335
1523024	6480KNV	43335
1519577	7037KNV	43335
1519553	4277KNV	43335
1519512	6965KNV	43335
1519502	8453KNT	43334
1519538	3086KNV	43334
1519595	9867KNT	43334
1519830	0934KNV	43334
1519768	1682KNV	43334
1519763	8749KNT	43334
1519418	0132KNT	43332
1519405	8040KNS	43329
1519396	8346KNS	43329
1519408	8987KNS	43329
1519424	3034KNS	43328
1519327	1332KNS	43328
1519228	0271KNS	43328
1519236	1794KNS	43328
1519420	5109KNR	43326
1519239	5633KNR	43326
1519148	5094KNR	43326
1519394	7634KNR	43326
1519151	0996KNR	43325
1519422	3565KNR	43325
1519153	0809KNR	43325
1519083	9187KNP	43322
1519087	8017KNP	43322
1519012	5423KNP	43322
1518990	7492KNP	43322
1518987	6894KNP	43322
1519085	7420KNP	43322
1519009	5381KNP	43322
1523028	7362KNP	43322
1518896	0416KNP	43321
1519007	8275KNN	43321
1519686	0262KNP	43321
1519270	1635KNP	43321
1518905	8253KNN	43321
1518996	2145KNP	43321
1518910	7463KNN	43320
1518999	2904KNN	43320
1519232	4225KNN	43320
1519757	7437KNN	43320
1519114	6498KNN	43320
1518907	3133KNN	43320
1518892	2272KNN	43320
1518903	7182KNN	43320
1518898	7435KNN	43320
1518983	0269KNN	43319
1518838	0137KNN	43319
1518861	6900KNM	43319
1518840	0379KNN	43319
1518981	8556KNM	43319
1518894	0870KNN	43319
1518865	7555KNM	43319
1518985	0521KNN	43319
1518913	0611KNN	43319
1518765	3232KNM	43318
1518767	3225KNM	43318
1519332	3895KNM	43318
1519002	4475KNM	43318
1518886	4515KNM	43318
1518769	4952KNM	43318
1519463	6096KNM	43318
1518761	1691KNM	43315
1518784	0243KNM	43315
1518732	7912KNL	43315
1518759	8153KNL	43315
1518715	9872KNL	43315
1518834	8021KNL	43315
1518771	9660KNL	43315
1518734	7895KNL	43315
1523705	9746KNL	43315
1518644	2245KNL	43314
1518633	4675KNL	43314
1518736	4167KNL	43314
1518740	7099KNL	43314
1518641	2198KNL	43314
1518543	8957KNK	43313
1518560	1390KNL	43313
1518763	1579KNL	43313
1518626	9027KNK	43313
1518901	1623KNL	43313
1518553	0064KNJ	43312
1518842	7907KNJ	43312
1518545	5559KNH	43312
1518655	6630KNH	43312
1518863	5529KNK	43312
1518934	5980KNH	43312
1518364	6259KNH	43312
1523103	8148KNJ	43312
1518121	2667KNH	43311
1518556	1987KNH	43311
1518131	9194KNF	43311
1518153	9313KNF	43311
1519214	7651KNG	43311
1518562	2268KNH	43311
1518133	7553KNG	43311
1518117	4179KNF	43308
1518126	6990KND	43308
1517887	1482KNF	43308
1518730	9866KND	43308
1518115	0896KNF	43308
1518128	3619KNF	43308
1519402	9071KND	43308
1518836	7414KNF	43308
1519081	2769KND	43307
1517881	0759KND	43307
1518151	7912KNC	43307
1517698	1000KND	43307
1517363	1597KNB	43307
1517704	1364KND	43307
1517889	5733KNC	43307
1517700	1153KND	43307
1517431	0141KNC	43306
1517425	9943KNB	43306
1517706	1009KNC	43306
1517434	9551KNB	43306
1518558	8146KNB	43306
1517444	8090KNB	43306
1518570	1654KNB	43305
1516951	9836KMZ	43305
1517392	6651KNB	43305
1517885	0241KNB	43305
1517209	2191KNB	43305
1517388	1796KNB	43305
1517396	1907KNB	43305
1517438	8709KMZ	43304
1518647	8173KMZ	43304
1516976	7111KMZ	43304
1516969	6942KMZ	43304
1516964	7184KMZ	43304
1519465	8609KMZ	43304
1517367	5132KMZ	43304
1516830	8229KMY	43301
1517401	2778KMZ	43301
1516835	2204KMZ	43301
1516954	1412KMZ	43301
1516960	5384KMY	43301
1516958	8382KMY	43301
1517143	7602KMY	43301
1516989	0965KMZ	43301
1517680	0354KMZ	43301
1516973	0153KMZ	43301
1518119	0321KMZ	43301
1518135	2442KMZ	43301
1516610	0594KMY	43300
1516625	9208KMX	43300
1517126	9927KMX	43300
1516623	9105KMX	43300
1519731	1419KMY	43300
1516756	7739KMX	43300
1516838	8384KMX	43300
1516748	4787KMY	43300
1517375	4723KMY	43300
1516617	1167KMX	43299
1516520	6877KMX	43299
1516983	7312KMX	43299
1516516	3556KMX	43299
1516509	3802KMX	43299
1516996	2407KMX	43299
1516627	0839KMX	43299
1516971	7322KMX	43299
1516512	3369KMX	43299
1516966	7249KMX	43299
1516502	6810KMX	43299
1518566	1066KMX	43299
1519761	7080KMX	43299
1516619	6691KMW	43298
1516350	5197KMW	43298
1516504	0209KMX	43298
1516475	9997KMW	43298
1516770	6378KMW	43298
1516481	5037KMW	43298
1517103	6598KMW	43298
1516471	9945KMW	43298
1517370	6581KMW	43298
1516518	3950KMW	43298
1516477	7131KMW	43298
1516614	0200KMX	43298
1516371	8134KMV	43297
1516354	1471KMW	43297
1516499	1884KMW	43297
1516356	9378KMV	43297
1518747	9356KMV	43297
1516373	8116KMV	43297
1516359	0210KMW	43297
1516380	8206KMV	43297
1516621	9624KMV	43297
1516479	2980KMW	43297
1516469	3704KMV	43294
1516382	3282KMV	43294
1516279	6480KMV	43294
1516484	3167KMV	43294
1516369	2502KMV	43294
1516363	2930KMV	43294
1516283	2983KMV	43294
1516275	1504KMV	43294
1516273	2140KMV	43294
1516281	7378KMV	43294
1518366	7327KMV	43294
1516214	0171KMV	43293
1516361	6829KMT	43293
1516135	5694KMT	43293
1516210	9220KMT	43293
1516104	3657KMT	43292
1516102	3509KMT	43292
1516112	4089KMT	43292
1516110	1701KMT	43292
1516514	7998KMS	43292
1516107	8596KMS	43292
1516080	9511KMS	43292
1516506	2766KMS	43291
1516114	6685KMS	43291
1516096	2365KMS	43291
1516158	3758KMS	43291
1516098	4578KMS	43291
1516277	7049KMS	43291
1516092	3649KMS	43291
1516090	2458KMS	43291
1516208	3073KMS	43291
1516082	7040KMS	43291
1515954	6318KMR	43290
1515944	9795KMR	43290
1516375	5882KMR	43290
1515956	7131KMR	43290
1515930	5811KMR	43290
1516116	9082KMR	43290
1516021	8067KMR	43290
1515949	7061KMR	43290
1516352	5165KMR	43290
1515932	9923KMP	43287
1515935	9032KMP	43287
1515861	4448KMR	43287
1515951	3617KMR	43287
1516078	0703KMR	43287
1515947	0701KMR	43287
1515621	4301KMP	43286
1518550	8227KMP	43286
1515701	5842KMP	43286
1515710	5745KMP	43286
1515938	8320KMP	43286
1515863	8370KMP	43286
1515762	8419KMP	43286
1515703	8298KMP	43286
1515574	7087KMN	43285
1515626	8065KMN	43285
1515857	8385KMN	43285
1515859	8382KMN	43285
1515855	0814KMP	43285
1515580	8389KMN	43285
1515631	8015KMN	43285
1515706	1429KMP	43285
1515599	8153KMN	43285
1515708	0571KMP	43285
1515853	2148KMP	43285
1515629	8110KMN	43285
1516058	7500KMN	43285
1516522	1395KMP	43285
1515765	4758KMN	43284
1515589	2880KMN	43284
1515583	3591KMN	43284
1515586	2015KMN	43284
1522882	6479KMN	43284
1515456	2027KMN	43284
1515577	1983KMN	43284
1515400	9953KMM	43283
1516285	8762KMM	43283
1515591	1552KMN	43283
1515430	7811KMM	43283
1518155	9164KMM	43283
1515417	0415KMN	43283
1515409	9032KMM	43283
1515331	3797KMK	43280
1515433	4058KMM	43280
1515420	3826KMK	43280
1515329	5618KMK	43280
1515403	5168KMK	43280
1515624	3115KMK	43280
1515327	4729KMK	43280
1515615	3389KMK	43280
1516228	2988KMK	43280
1516367	1741KMM	43280
1515141	8678KMH	43279
1515227	6510KMH	43279
1515428	9819KMH	43279
1515231	6275KMH	43279
1515283	7773KMJ	43279
1515229	6640KMH	43279
1515235	8200KMJ	43279
1515440	1797KMK	43279
1515715	2244KMJ	43279
1515285	6783KMH	43279
1515413	1836KMH	43278
1515143	1776KMG	43278
1515407	1793KMH	43278
1515240	2438KMH	43278
1515093	7862KMG	43278
1515379	2592KMH	43278
1515223	1172KMG	43278
1515146	1932KMG	43278
1516377	1522KMG	43278
1515135	1627KMG	43278
1515100	5823KMF	43277
1515106	0407KMF	43277
1515104	9337KMD	43277
1514954	4193KMB	43277
1515890	5912KMF	43277
1515112	5592KMF	43277
1518372	9379KMD	43277
1515150	1958KMD	43276
1514946	1691KMD	43276
1514943	4125KMD	43276
1514948	1897KMD	43276
1514935	7898KMD	43276
1515333	1913KMD	43276
1515923	7893KMD	43276
1514941	7611KMD	43276
1514848	0600KMD	43273
1514929	9113KMC	43273
1514892	0776KMD	43273
1514889	0740KMD	43273
1514909	6564KMC	43273
1514911	3658KMC	43273
1515102	8255KMC	43273
1514995	4461KMC	43273
1515735	0358KMC	43272
1514838	2557KMB	43272
1515148	7030KMB	43272
1514789	0952KMC	43272
1515288	6162KMB	43272
1515425	4521KMB	43272
1514796	2980KMB	43272
1514792	0915KMC	43272
1514707	3568KLZ	43271
1514705	3764KLZ	43271
1515233	5308KLZ	43271
1515942	3688KLZ	43271
1514937	0116KLZ	43270
1514675	6584KLY	43270
1514786	9664KLY	43270
1514666	6567KLY	43270
1514679	1607KLZ	43270
1514668	2168KLZ	43270
1514726	8707KLX	43269
1514541	8816KLX	43269
1514794	0535KLY	43269
1518689	0472KLY	43269
1514536	8780KLX	43269
1514664	8740KLX	43269
1514662	0754KLY	43269
1514498	0080KLX	43266
1514716	6355KLX	43266
1514538	0130KLX	43266
1514546	1445KLX	43266
1514526	6030KLX	43266
1514449	6014KLW	43265
1514711	3319KLW	43265
1514451	3933KLW	43265
1515351	7015KLW	43265
1514495	3956KLW	43265
1514346	2391KLW	43265
1514444	6153KLW	43265
1514341	2347KLW	43265
1514670	8387KLW	43265
1515138	9591KLW	43265
1514783	0771KLW	43264
1514442	5608KLV	43264
1514370	6785KLV	43264
1514352	6591KLV	43264
1514348	9058KLV	43264
1514200	0648KLV	43263
1514806	4980KLV	43263
1514372	3996KLV	43263
1515238	2946KLV	43263
1514273	4791KLV	43263
1514271	4951KLV	43263
1514263	2770KLT	43262
1514277	2462KLT	43262
1514169	2859KLT	43262
1514157	3478KLT	43262
1514174	6608KLT	43262
1514260	5553KLT	43262
1514163	3119KLT	43262
1514085	9007KLS	43259
1514038	8769KLS	43259
1514196	8333KLS	43259
1514151	5455KLS	43259
1514087	5225KLS	43259
1514165	5315KLS	43259
1514010	7460KLR	43258
1514154	4099KLS	43258
1514008	7481KLR	43258
1514167	7790KLR	43258
1514015	7512KLR	43258
1514145	0794KLS	43258
1514082	4097KLR	43257
1514159	1149KLR	43257
1513921	0837KLR	43257
1513927	0635KLR	43257
1514000	0733KLR	43257
1514333	4949KLR	43257
1513925	0652KLR	43257
1513931	0671KLR	43257
1513929	5775KLR	43257
1514137	7222KLP	43256
1514447	6405KLP	43256
1513869	9257KLP	43256
1513876	7656KLP	43256
1513859	4870KLP	43256
1513913	5164KLP	43256
1513857	4985KLP	43256
1513861	5373KLP	43256
1513867	4296KLP	43255
1513694	2925KLP	43255
1514932	3369KLP	43255
1513709	3262KLP	43255
1513863	8882KLN	43252
1513865	8860KLN	43252
1513581	5221KLN	43252
1515754	9505KLN	43252
1513668	7183KLN	43252
1513666	7169KLN	43252
1513583	5263KLN	43252
1513579	5245KLN	43252
1513686	9711KLN	43252
1513690	5004KLL	43251
1514355	6780KLL	43251
1513655	9230KLM	43251
1513664	3461KLN	43251
1513573	7236KLL	43251
1513451	9231KLJ	43250
1513345	1157KLL	43250
1514367	1561KLL	43250
1513256	3986KLF	43250
1513456	6535KLJ	43250
1513360	6879KLJ	43250
1513335	7168KLJ	43250
1513485	6617KLJ	43250
1513916	6573KLK	43250
1515225	2573KLK	43250
1513543	7179KLJ	43250
1514089	0314KLL	43250
1513342	4981KLJ	43250
1513338	7573KLK	43250
1513688	3790KLK	43250
1514275	6999KLK	43250
1515335	4904KLJ	43250
1515219	5032KLJ	43250
1513222	1655KLH	43249
1513224	1405KLH	43249
1513229	1950KLJ	43249
1513340	3784KLH	43249
1513679	1539KLJ	43249
1513495	9872KLH	43249
1513278	7312KLH	43249
1513351	6805KLH	43249
1513231	2406KLJ	43249
1513355	1436KLH	43249
1513226	1422KLH	43249
1513363	1552KLH	43249
1513016	7291KLG	43248
1513259	1824KLG	43248
1513294	6046KLG	43248
1513068	1586KLG	43248
1513427	2905KLG	43248
1513056	1604KLG	43248
1513253	3896KLG	43248
1513214	1732KLG	43248
1513201	1697KLG	43248
1513037	0073KLG	43245
1513349	3162KLF	43245
1512970	3791KLF	43245
1513060	0624KLG	43245
1512964	9703KLD	43245
1513027	0218KLF	43245
1513463	0603KLG	43245
1513219	0122KLF	43245
1512967	9905KLD	43245
1514361	3430KLF	43245
1513065	0678KLG	43245
1513035	7557KLD	43244
1512925	2053KLD	43244
1513075	4851KLD	43244
1512904	0907KLD	43244
1514267	0970KLD	43244
1513062	4241KLD	43244
1513070	8521KLD	43244
1513347	9828KLC	43244
1512888	1768KLD	43244
1512974	0223KLD	43244
1512895	0084KLD	43244
1513031	8677KLD	43244
1512756	1777KLC	43243
1512791	2071KLC	43243
1512891	3442KLC	43243
1512972	1034KLC	43243
1512900	1867KLC	43243
1512907	0955KLC	43243
1513058	6045KLC	43243
1512781	0865KLC	43243
1512912	1039KLC	43243
1512783	0913KLC	43243
1512796	8124KLC	43243
1512785	0930KLC	43243
1512787	0841KLC	43243
1512909	1422KLC	43243
1512800	0270KLC	43242
1512793	5992KLB	43242
1512708	7286KLB	43242
1513871	5924KLB	43242
1513307	3256KLB	43242
1512789	3137KLB	43242
1512574	8500KKZ	43241
1512568	7218KKZ	43241
1513077	2539KLB	43241
1512570	7096KKZ	43241
1512591	7126KKZ	43241
1512572	7112KKZ	43241
1512565	7170KKZ	43241
1512706	7161KKZ	43241
1514482	0148KLB	43241
1513029	1420KLB	43241
1512385	5015KKZ	43238
1514335	4831KKZ	43238
1512777	3246KKZ	43238
1512439	6324KKZ	43238
1512562	0738KKZ	43238
1512703	6243KKZ	43238
1512446	6402KKZ	43238
1512559	4909KKZ	43238
1512333	1738KKY	43237
1512336	1705KKY	43237
1512326	7227KKY	43237
1512329	2284KKY	43237
1513571	3591KKY	43237
1513303	1782KKY	43237
1512359	7441KKY	43237
1512576	9209KKY	43237
1512807	9204KKY	43237
1512553	3049KKY	43237
1513357	3102KKY	43237
1512582	9208KKY	43237
1512086	5903KKX	43236
1512288	0158KKY	43236
1512168	5721KKX	43236
1512804	1315KKY	43236
1512278	4755KKX	43236
1512798	9812KKX	43236
1512178	7385KKW	43234
1512276	5375KKW	43234
1512226	5258KKW	43234
1512078	5223KKW	43234
1512065	5178KKW	43234
1512190	8963KKW	43234
1512193	8375KKW	43234
1524504	0113KKX	43234
1512082	9451KKW	43234
1512070	5127KKW	43234
1512062	6319KKW	43234
1512340	0050KKX	43234
1512356	0088KKX	43234
1513072	9885KKW	43234
1512286	6509KKW	43234
1512283	6038KKW	43234
1512068	5158KKW	43234
1512585	1090KKW	43231
1512292	8495KKV	43231
1513874	3179KKW	43231
1512555	1083KKW	43231
1511970	9406KKV	43231
1512076	7931KKV	43231
1511977	8895KKV	43231
1511996	8964KKV	43231
1511980	8835KKV	43231
1511982	0134KKW	43231
1512779	3737KKW	43231
1512165	7564KKV	43230
1512073	6398KKV	43230
1511994	2111KKV	43230
1511911	6681KKV	43230
1511999	2067KKV	43230
1512185	1897KKV	43230
1512181	7451KKV	43230
1511990	2728KKV	43230
1511963	2171KKV	43230
1511832	5525KKT	43229
1511955	7382KKT	43229
1512331	0901KKV	43229
1511763	4987KKT	43229
1511918	9774KKT	43229
1511784	5290KKT	43229
1511988	6500KKT	43229
1512557	7324KKT	43229
1511753	7321KKT	43229
1511938	7317KKT	43229
1511821	4948KKT	43229
1511830	0705KKV	43229
1511759	4974KKT	43229
1511916	1097KKV	43229
1511769	5015KKT	43229
1511689	4152KKT	43228
1511966	9131KKS	43228
1511675	8871KKS	43228
1511682	8428KKS	43228
1513476	2215KKT	43228
1511793	3702KKT	43228
1511775	9821KKS	43228
1511828	9916KKS	43228
1511678	9751KKS	43228
1511684	9637KKS	43228
1511695	3842KKT	43228
1511698	3711KKT	43228
1511680	9133KKS	43228
1511692	9588KKS	43228
1511537	3833KKS	43227
1511780	8239KKS	43227
1511672	7272KKS	43227
1511525	5258KKS	43227
1511687	4848KKS	43227
1511527	3941KKS	43227
1511534	3814KKS	43227
1511539	4040KKS	43227
1511542	2871KKS	43224
1511506	9606KKR	43224
1511558	0158KKS	43224
1511544	2961KKS	43224
1511420	7672HVZ	43224
1511632	3384KKR	43223
1511771	7420KKR	43223
1511553	3081KKR	43223
1512173	3600KKR	43223
1512249	2890KKR	43223
1511548	3316KKR	43223
1511322	7394KKR	43223
1511422	3439KKR	43223
1511418	7259KKR	43223
1511556	7502KKR	43223
1511414	5824KKR	43223
1512914	6450KKR	43223
1511317	3233KKN	43220
1511325	6165KKP	43220
1511237	9989KKM	43220
1512580	3506KKP	43220
1513018	8141KKN	43220
1511239	0039KKN	43220
1511310	0092KKN	43220
1511331	9876KKM	43220
1511902	5742KKN	43220
1511329	9683KKN	43220
1511181	2637KKL	43217
1511231	2259KKL	43217
1511179	2438KKL	43217
1511243	1832KKL	43217
1511986	8005KKM	43217
1511651	8996KKL	43217
1511173	8850KKM	43217
1511177	8867KKM	43217
1511228	9110KKM	43217
1511550	8322KKM	43217
1511184	2843KKL	43217
1511164	5203KKL	43217
1511319	2974KKM	43217
1511128	6732KKM	43217
1511307	8126KKM	43217
1511546	0888KKL	43216
1511148	4686KKK	43216
1511074	9682KKK	43216
1511085	9992KKK	43216
1511561	1510KKK	43216
1511098	9116KKJ	43216
1511305	1018KKL	43216
1511087	9822KKK	43216
1511807	1021KKK	43216
1511096	9237KKJ	43216
1511327	0009KKK	43216
1510991	1745KKJ	43215
1510966	8620KKH	43215
1510960	8862KKH	43215
1511068	8572KKH	43215
1511076	8532KKH	43215
1510939	5551KKJ	43215
1510964	8732KKH	43215
1510920	1432KKJ	43215
1510958	6612KKJ	43215
1511066	9957KKG	43214
1511131	2195KKH	43214
1510828	9398KKG	43214
1510825	0170KKH	43214
1510840	6749KKH	43214
1510935	8930KKG	43214
1510735	4720KKG	43213
1511312	4111KKG	43213
1510713	7763KKG	43213
1510834	2834KKG	43213
1510836	2898KKG	43213
1510832	4109KKG	43213
1513110	7764KKG	43213
1510968	2777KKG	43213
1510741	3331KKG	43213
1510952	7770KKG	43213
1511932	2963KKG	43213
1511895	9949KKF	43210
1510618	9885KKF	43210
1510648	6074KKF	43210
1510637	5798KKF	43210
1510651	1277KKG	43210
1510632	5964KKF	43210
1510719	3849KKF	43210
1510722	1187KKG	43210
1510643	6147KKF	43210
1510434	6391KKD	43209
1510447	6189KKD	43209
1510641	6328KKD	43209
1510507	6783KKD	43209
1510572	2846KKF	43209
1510566	6076KKD	43209
1510646	6635KKD	43209
1510711	2893KKF	43209
1510732	8491KKD	43209
1510465	7821KKD	43209
1510568	3306KKD	43208
1512615	0537KKD	43208
1510945	5681KKD	43208
1510559	7859KKC	43208
1510564	1027KKD	43208
1510943	0550KKD	43208
1512245	7997KKC	43208
1510655	4786KKD	43208
1510477	7772KKC	43208
1510455	8028KKC	43208
1510562	3116KKD	43208
1510474	3781KKC	43207
1510276	2029KKC	43207
1510274	1742KKC	43207
1510469	1020KKC	43207
1510327	6264KKC	43207
1510730	1455KKC	43207
1510255	5468KKB	43206
1510395	8746KKB	43206
1510260	9247KKB	43206
1510444	8633KKB	43206
1510279	6034KKB	43206
1510240	5822KKB	43206
1510263	9927KKB	43206
1510250	5265KKB	43206
1510423	5707KKB	43206
1510333	2432KKB	43203
1510139	8326KJZ	43203
1510587	9267KJZ	43203
1510668	8218KJZ	43203
1510142	8256KJZ	43203
1510739	3177KKB	43203
1510136	8638KJZ	43203
1510556	3188KKB	43203
1510127	4365KKB	43203
1510330	3171KKB	43203
1510001	8236KJZ	43203
1510954	1233KKB	43203
1510130	3759KJZ	43202
1510253	5893KJZ	43202
1510076	7717KJZ	43202
1510672	5711KJZ	43202
1510065	3611KJZ	43202
1510246	4949KJZ	43202
1510949	4126KJZ	43202
1510061	3499KJZ	43202
1510058	3483KJZ	43202
1512442	3510KJZ	43202
1510085	3137KJZ	43201
1510070	8087KJY	43201
1509966	8129KJY	43201
1511302	3222KJZ	43201
1510067	8097KJY	43201
1510073	2669KJZ	43201
1509968	8115KJY	43201
1510146	9996KJY	43201
1509964	1070KJZ	43201
1510083	1712KJZ	43201
1509959	8168KJY	43201
1510081	8068KJY	43201
1510210	4626KJY	43200
1509885	3152KJY	43200
1509888	7389KJY	43200
1509957	6466KJY	43200
1510244	4561KJY	43200
1509755	2980KJY	43199
1509761	8547KJX	43199
1509883	0586KJY	43199
1509951	2935KJY	43199
1509759	2930KJY	43199
1509880	9678KJX	43199
1509890	1375KJY	43199
1509876	4052KJX	43196
1509751	6599KJX	43196
1509665	4121KJX	43196
1509753	7735KJX	43196
1509733	4077KJX	43196
1509987	7777KJX	43196
1509757	5619KJX	43196
1509746	8335KJX	43196
1509662	4450KJX	43196
1509552	3489KJX	43196
1509584	1949KJX	43195
1509581	2872KJX	43195
1509577	2437KJX	43195
1510132	8774KJW	43195
1510079	2394KJX	43195
1509496	6437KJW	43194
1509564	5184KJW	43194
1511083	4904KJW	43194
1510838	5097KJW	43194
1509493	4939KJW	43194
1509450	5115KJW	43194
1509667	7543KJW	43194
1509397	4229KJW	43194
1509299	2058KJW	43193
1509420	2264KJW	43193
1509417	2318KJW	43193
1509651	2252KJW	43193
1509347	0433KJW	43192
1510452	1382KJW	43192
1509670	0987KJW	43192
1509216	4040KJS	43187
1509218	3919KJS	43187
1509748	1124KJT	43187
1509220	3853KJS	43187
1509296	3744KJS	43187
1509214	2450KJT	43187
1509426	6177KJS	43187
1509223	4144KJS	43187
1512162	6495KJS	43187
1509109	8126KJP	43186
1509174	7715KJP	43186
1509130	9625KJP	43186
1509126	7000KJP	43186
1509043	5027KJN	43185
1509056	6771KJN	43185
1509294	4635KJN	43185
1509345	1763KJP	43185
1509674	4544KJN	43185
1508963	3785KJM	43182
1509048	2589KJN	43182
1508967	3957KJM	43182
1509051	9250KJM	43182
1509301	2588KJN	43182
1508933	3597KJM	43182
1508965	5782KJM	43182
1508969	0729KJN	43182
1509312	1281KJN	43182
1509040	8982KJL	43181
1508898	4816KJL	43181
1509291	5149KJL	43181
1508730	6807KJK	43180
1508886	6857KJK	43180
1508740	8993KJK	43180
1508888	6628KJK	43180
1508754	6285KJK	43180
1510726	3582KJK	43180
1510417	8168KJK	43180
1508681	5219KJK	43180
1508765	0855KJL	43180
1508767	4840KJK	43180
1509304	6149KJK	43180
1509053	7371KJK	43180
1508744	1220KJL	43180
1508735	3098KJK	43180
1508895	4763KJK	43180
1508597	0827KJK	43179
1508733	5773KJJ	43179
1508516	8047KJJ	43179
1508738	6311KJJ	43179
1508599	5490KJJ	43179
1508891	6839KJJ	43179
1508881	7995KJJ	43179
1508602	0380KJK	43179
1508492	1024KJJ	43178
1508490	9077KJH	43178
1508564	0790KJJ	43178
1508566	0772KJJ	43178
1509490	2408KJJ	43178
1508605	9140KJH	43178
1508472	3549KJJ	43178
1508529	9024KJH	43178
1508527	8812KJH	43178
1508751	2083KJJ	43178
1508476	1556KJH	43175
1508410	4960KJH	43175
1508467	3668KJH	43175
1509736	7108KJH	43175
1508501	8607KJH	43175
1509422	8346KJH	43175
1508510	6195KJH	43175
1508562	5905KJH	43175
1508415	8433KJH	43175
1508518	1577KJH	43175
1508487	6692KJH	43175
1508408	1648KJH	43175
1508406	2394KJH	43175
1508420	8405KJH	43175
1509307	8302KJH	43175
1508364	9392KJG	43174
1508348	9268KJG	43174
1508216	4086KJG	43174
1508219	4056KJG	43174
1508345	4096KJG	43174
1508485	8728KJG	43174
1508356	0150KJH	43174
1508417	4214KJG	43174
1508227	7388KJF	43173
1508243	0312KJG	43173
1508241	0362KJG	43173
1508233	3534KJG	43173
1508413	3555KJG	43173
1508343	2215KJG	43173
1508085	3389KJF	43172
1508158	4946KJF	43172
1508198	4745KJF	43172
