Codigo	Matricula	Fecha Matriculacion	Marca	Modelo	Tipo	Variante	Clasificacion medioambiental	Combustible	Cilindrada	Potencia	Numero de Plazas	Fecha inicio de prestacion del servicio de taxi	Eurotaxi	Regimen Especial de Eurotaxi	Fecha inicio Regimen Especial Eurotaxi	Fecha fin Regimen Especial Eurotaxi	Fecha
1263029	9062HLT	30/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	31/7/12	NO	NO			3/11/18
1263024	1797HLV	30/7/12	SKODA	SUPERB	3T	AACAYCX01/NFM5*********0	B	DIESEL	1598	77	5	31/7/12	NO	NO			3/11/18
1263031	9048HLT	30/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	31/7/12	NO	NO			3/11/18
1263012	9068HLT	30/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	31/7/12	NO	NO			3/11/18
1263014	9682HLT	30/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	31/7/12	NO	NO			3/11/18
1263181	9098HLT	30/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1262978	3913HLT	27/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	30/7/12	NO	NO			3/11/18
1443229	4628HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/12/16	NO	NO			3/11/18
1262945	4861HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/7/12	NO	NO			3/11/18
1262934	3753HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/7/12	NO	NO			3/11/18
1262981	3803HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	30/7/12	NO	NO			3/11/18
1262983	3818HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	30/7/12	NO	NO			3/11/18
1263018	8857HLT	27/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	31/7/12	NO	NO			3/11/18
1263195	9402HLS	26/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	2/8/12	NO	NO			3/11/18
1262930	0039HLT	26/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	27/7/12	NO	NO			3/11/18
1262973	1834HLT	26/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	30/7/12	NO	NO			3/11/18
1263233	1764HLT	26/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1262874	9126HLS	26/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/7/12	NO	NO			3/11/18
1262932	9132HLS	26/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/7/12	NO	NO			3/11/18
1263225	9100HLS	26/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/8/12	NO	NO			3/11/18
1262870	6540HLS	25/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	26/7/12	NO	NO			3/11/18
1262928	6806HLS	25/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	27/7/12	NO	NO			3/11/18
1262872	7075HLS	25/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1262844	6677HLS	25/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1262816	5746HLS	25/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/7/12	NO	NO			3/11/18
1262999	6304HLS	25/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	30/7/12	NO	NO			3/11/18
1262939	7517HLS	25/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/7/12	NO	NO			3/11/18
1262876	3194HLS	24/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1262878	3857HLS	24/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1478775	3934HLS	24/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	4/8/17	NO	NO			3/11/18
1262807	2731HLS	24/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/7/12	NO	NO			3/11/18
1263264	0158HLS	23/7/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	3/8/12	NO	NO			3/11/18
1262742	0692HLS	23/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	24/7/12	NO	NO			3/11/18
1262762	9788HLR	23/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	24/7/12	NO	NO			3/11/18
1262766	0984HLS	23/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	24/7/12	NO	NO			3/11/18
1262764	1474HLS	23/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	24/7/12	NO	NO			3/11/18
1262760	0009HLS	23/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/7/12	NO	NO			3/11/18
1262756	9423HLR	23/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/7/12	NO	NO			3/11/18
1262749	9343HLR	20/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	24/7/12	NO	NO			3/11/18
1262702	5795HLR	20/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	23/7/12	NO	NO			3/11/18
1262863	7320HLR	20/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1262758	7562HLR	20/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/7/12	NO	NO			3/11/18
1262856	5408HLR	20/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/7/12	NO	NO			3/11/18
1262712	7532HLR	20/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	23/7/12	NO	NO			3/11/18
1262867	5539HLR	20/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/7/12	NO	NO			3/11/18
1262683	6694HLR	20/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/7/12	NO	NO			3/11/18
1262597	7537HLP	18/7/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGFM5****	ECO	GLP / GASOLINA	1595	75	5	19/7/12	NO	NO			3/11/18
1262602	7176HLP	18/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	19/7/12	NO	NO			3/11/18
1263929	9141HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/8/12	NO	NO			3/11/18
1262599	7555HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/7/12	NO	NO			3/11/18
1419059	9106HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/2/16	NO	NO			3/11/18
1262575	8537HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/7/12	NO	NO			3/11/18
1262643	8120HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/7/12	NO	NO			3/11/18
1262676	7966HLP	18/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/7/12	NO	NO			3/11/18
1262595	7146HLP	17/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	19/7/12	NO	NO			3/11/18
1262501	4720HLP	17/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	17/7/12	NO	NO			3/11/18
1262509	3429HLP	17/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/7/12	NO	NO			3/11/18
1262590	3899HLP	17/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/7/12	NO	NO			3/11/18
1262584	3501HLP	17/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/7/12	NO	NO			3/11/18
1262486	0446HLP	16/7/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	17/7/12	NO	NO			3/11/18
1262456	5648HLN	13/7/12	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	16/7/12	NO	NO			3/11/18
1262434	6094HLN	13/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	16/7/12	NO	NO			3/11/18
1262454	6828HLN	13/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	16/7/12	NO	NO			3/11/18
1262545	6999HLN	13/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/7/12	NO	NO			3/11/18
1262450	5645HLN	13/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	16/7/12	NO	NO			3/11/18
1262344	2010HLN	12/7/12	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	12/7/12	NO	NO			3/11/18
1262384	3232HLN	12/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	13/7/12	NO	NO			3/11/18
1262458	2639HLN	12/7/12	SKODA	OCTAVIA	1Z	ACCHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	16/7/12	NO	NO			3/11/18
1262488	4523HLN	12/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	17/7/12	NO	NO			3/11/18
1262443	3296HLN	12/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	16/7/12	NO	NO			3/11/18
1262381	3625HLN	12/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	13/7/12	NO	NO			3/11/18
1262884	2020HLN	12/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/7/12	NO	NO			3/11/18
1262284	8549HLM	11/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	11/7/12	NO	NO			3/11/18
1262314	8815HLM	11/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	12/7/12	NO	NO			3/11/18
1262507	0660HLN	11/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/7/12	NO	NO			3/11/18
1262304	1088HLN	11/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/7/12	NO	NO			3/11/18
1262302	9491HLM	11/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/7/12	NO	NO			3/11/18
1262337	8515HLM	11/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/7/12	NO	NO			3/11/18
1262549	8305HLM	11/7/12	VOLKSWAGEN	CARAVELLE	7HC	KCAAC300X0/N*FM6******N********	B	DIESEL	1968	103	5	18/7/12	SI	SI	7/4/15	7/4/21	3/11/18
1262311	6294HLM	10/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	12/7/12	NO	NO			3/11/18
1262213	5093HLM	10/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	10/7/12	NO	NO			3/11/18
1262232	5154HLM	10/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/7/12	NO	NO			3/11/18
1262218	2306HLM	9/7/12	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	10/7/12	NO	NO			3/11/18
1262215	3764HLM	9/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	10/7/12	NO	NO			3/11/18
1262273	2396HLM	9/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	11/7/12	NO	NO			3/11/18
1262346	2682HLM	9/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	12/7/12	NO	NO			3/11/18
1262222	2070HLM	9/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/7/12	NO	NO			3/11/18
1262158	8790HLL	6/7/12	PEUGEOT	5008	0	0A9HR*	B	DIESEL	1560	82	5	9/7/12	NO	NO			3/11/18
1262160	9610HLL	6/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/7/12	NO	NO			3/11/18
1262335	1855HLM	6/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/7/12	NO	NO			3/11/18
1262408	8755HLL	6/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/7/12	NO	NO			3/11/18
1262122	9329HLL	6/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/7/12	NO	NO			3/11/18
1262109	4996HLL	5/7/12	RENAULT	LAGUNA	T	BT3S	B	DIESEL	1995	96	5	6/7/12	NO	NO			3/11/18
1262331	4457HLL	5/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/7/12	NO	NO			3/11/18
1262155	6381HLL	5/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/7/12	NO	NO			3/11/18
1262152	7631HLL	5/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	9/7/12	NO	NO			3/11/18
1262096	4450HLL	5/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/7/12	NO	NO			3/11/18
1263885	1309HLL	4/7/12	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	20/8/12	NO	NO			3/11/18
1262010	1037HLL	4/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	5/7/12	NO	NO			3/11/18
1262029	0252HLL	4/7/12	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	5/7/12	NO	NO			3/11/18
1262008	1027HLL	4/7/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	5/7/12	NO	NO			3/11/18
1524514	0372HLL	4/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1262031	0301HLL	4/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/7/12	NO	NO			3/11/18
1262099	2600HLL	4/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/7/12	NO	NO			3/11/18
1262106	0472HLL	4/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/7/12	NO	NO			3/11/18
1262005	0207HLL	4/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/7/12	NO	NO			3/11/18
1261956	9881HLK	3/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	4/7/12	NO	NO			3/11/18
1261949	9438HLK	3/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	4/7/12	NO	NO			3/11/18
1261879	6295HLK	3/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	3/7/12	NO	NO			3/11/18
1262021	7316HLK	3/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/7/12	NO	NO			3/11/18
1261958	9828HLK	3/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	4/7/12	NO	NO			3/11/18
1262111	6522HLK	3/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/7/12	NO	NO			3/11/18
1261857	3138HLK	2/7/12	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	3/7/12	NO	NO			3/11/18
1261952	2996HLK	2/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	4/7/12	NO	NO			3/11/18
1261960	5616HLK	2/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	4/7/12	NO	NO			3/11/18
1262328	4970HLK	2/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	12/7/12	NO	NO			3/11/18
1262651	3874HLK	2/7/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	20/7/12	NO	NO			3/11/18
1489528	3252HLK	2/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	29/1/18	NO	NO			3/11/18
1262547	2960HLK	2/7/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/7/12	NO	NO			3/11/18
1261809	3513HLJ	29/6/12	RENAULT	MEGANE GR. SCENIC	JZ	JZ00	B	DIESEL	1598	96	5	2/7/12	NO	NO			3/11/18
1261876	8992HLJ	29/6/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	3/7/12	NO	NO			3/11/18
1261859	1031HLK	29/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	3/7/12	NO	NO			3/11/18
1261815	2014HLJ	29/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/7/12	NO	NO			3/11/18
1261872	9199HLJ	29/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/7/12	NO	NO			3/11/18
1261768	8660HLH	28/6/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	29/6/12	NO	NO			3/11/18
1261697	2974HLH	28/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/6/12	NO	NO			3/11/18
1261813	4444HLH	28/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2/7/12	NO	NO			3/11/18
1261757	6324HLH	28/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	29/6/12	NO	NO			3/11/18
1470210	7653HLH	28/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	18/4/17	NO	NO			3/11/18
1261736	7902HLG	27/6/12	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	29/6/12	NO	NO			3/11/18
1261674	6150HLG	27/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	28/6/12	NO	NO			3/11/18
1261774	7937HLG	27/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	29/6/12	NO	NO			3/11/18
1261632	6666HLG	27/6/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	27/6/12	NO	NO			3/11/18
1261694	6100HLG	27/6/12	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	28/6/12	NO	NO			3/11/18
1261889	6417HLG	27/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/7/12	NO	NO			3/11/18
1261681	1078HLH	27/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/6/12	NO	NO			3/11/18
1261663	2154HLH	27/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/6/12	NO	NO			3/11/18
1261763	2161HLH	27/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	29/6/12	NO	NO			3/11/18
1261627	7142HLG	27/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/6/12	NO	NO			3/11/18
1261691	3635HLG	26/6/12	RENAULT	MEGANE GR. SCENIC	JZ	JZ00	B	DIESEL	1598	96	5	28/6/12	NO	NO			3/11/18
1261625	1237HLG	26/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	27/6/12	NO	NO			3/11/18
1261636	5443HLG	26/6/12	SKODA	OCTAVIA	1Z	AACHGAX01/NFM5***	ECO	GLP / GASOLINA	1595	75	5	27/6/12	NO	NO			3/11/18
1262405	3118HLG	26/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/7/12	NO	NO			3/11/18
1261630	6000HLG	26/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/6/12	NO	NO			3/11/18
1261616	0964HLG	25/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/6/12	NO	NO			3/11/18
1261579	0978HLG	25/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/6/12	NO	NO			3/11/18
1261581	5153HLF	22/6/12	SEAT	ALTEA XL	5P	ACCAYCX01/AGNFD7****	B	DIESEL	1598	77	5	26/6/12	NO	NO			3/11/18
1261501	5020HLF	22/6/12	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	25/6/12	NO	NO			3/11/18
1261553	5415HLF	22/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/6/12	NO	NO			3/11/18
1261556	4059HLF	22/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	26/6/12	NO	NO			3/11/18
1261499	6513HLF	22/6/12	SKODA	SUPERB	3T	AACAYCX01/NFM5*********0	B	DIESEL	1598	77	5	25/6/12	NO	NO			3/11/18
1261489	4629HLF	22/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	25/6/12	NO	NO			3/11/18
1261549	7764HLF	22/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/6/12	NO	NO			3/11/18
1261503	6182HLF	22/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/6/12	NO	NO			3/11/18
1261521	7475HLF	22/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/6/12	NO	NO			3/11/18
1261518	3161HLF	22/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	25/6/12	NO	NO			3/11/18
1261449	0389HLF	21/6/12	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	22/6/12	NO	NO			3/11/18
1261429	9492HLD	21/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	22/6/12	NO	NO			3/11/18
1261441	8677HLD	21/6/12	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	22/6/12	NO	NO			3/11/18
