codigo	matricula	fecha_matriculacion	marca	modelo	tipo	variante	clasificacion_medioambiental	combustible	cilindrada	potencia	numero_plazas	fecha_inicio_prestacion_servicio	eurotaxi	regimen_especial_eurotaxi	fecha_ini_reg_esp_eur	fecha_fin_reg_esp_eur	fecha_informe	
1440412	6290JTL	2016-10-26	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-11-02	FALSE	FALSE			2018-11-03	
1440035	2318JTL	2016-10-26	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440197	6486JTL	2016-10-26	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-28	FALSE	FALSE			2018-11-03	
1440060	6383JTL	2016-10-26	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440057	4100JTL	2016-10-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440054	2742JTL	2016-10-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440063	5512JTL	2016-10-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440038	5186JTK	2016-10-25	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439990	7534JTK	2016-10-25	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440000	9723JTK	2016-10-25	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440066	8182JTK	2016-10-25	PEUGEOT	508	8	EBHZ	C	DIESEL	1560	88	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440002	5446JTK	2016-10-25	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440096	8469JTK	2016-10-25	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440022	7749JTK	2016-10-25	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440410	6688JTK	2016-10-25	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-11-02	FALSE	FALSE			2018-11-03	
1440027	7642JTK	2016-10-25	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440050	5549JTK	2016-10-25	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439807	5017JTK	2016-10-25	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1440070	5396JTK	2016-10-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440045	5473JTK	2016-10-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439799	3549JTK	2016-10-24	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439998	0197JTK	2016-10-24	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-27	FALSE	FALSE			2018-11-03	
1440031	1251JTK	2016-10-24	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439658	9509JTJ	2016-10-24	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-24	FALSE	FALSE			2018-11-03	
1439785	2153JTK	2016-10-24	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-25	FALSE	FALSE			2018-11-03	
1440024	2147JTK	2016-10-24	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439988	0361JTK	2016-10-24	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439996	0285JTK	2016-10-24	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439779	0103JTK	2016-10-24	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439993	0249JTK	2016-10-24	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439790	2144JTK	2016-10-24	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439510	3820JTJ	2016-10-21	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	2016-10-21	FALSE	FALSE			2018-11-03	
1440347	4482JTJ	2016-10-21	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-31	FALSE	FALSE			2018-11-03	
1439499	3931JTJ	2016-10-21	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439507	3868JTJ	2016-10-21	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439796	6798JTJ	2016-10-21	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439793	6795JTJ	2016-10-21	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439932	4407JTJ	2016-10-21	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-26	FALSE	FALSE			2018-11-03	
1439469	2359JTJ	2016-10-20	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439404	9132JTH	2016-10-20	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439479	9028JTH	2016-10-20	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439474	2426JTJ	2016-10-20	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-21	FALSE	FALSE			2018-11-03	
1440029	0399JTJ	2016-10-20	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-27	FALSE	FALSE			2018-11-03	
1439516	2223JTJ	2016-10-20	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439809	2001JTJ	2016-10-20	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439519	8152JTH	2016-10-20	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439776	9717JTH	2016-10-20	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439482	6933JTH	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-21	FALSE	FALSE			2018-11-03	
1440489	9880JTH	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-11-03	FALSE	FALSE			2018-11-03	
1439804	7210JTH	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439663	0220JTJ	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-24	FALSE	FALSE			2018-11-03	
1439502	9967JTH	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439323	8288JTH	2016-10-20	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-20	FALSE	FALSE			2018-11-03	
1439348	4358JTH	2016-10-19	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439492	2308JTH	2016-10-19	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439352	4624JTH	2016-10-19	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439354	4663JTH	2016-10-19	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439340	3775JTH	2016-10-19	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439419	6998JTG	2016-10-18	CITROEN	CITROEN C-ELYSEE eco-glv	FE-CO2	FE15	ECO	GLP / GASOLINA	1587	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439158	0887JTH	2016-10-18	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-19	FALSE	FALSE			2018-11-03	
1439801	1203JTH	2016-10-18	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439361	6700JTG	2016-10-18	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439350	9579JTG	2016-10-18	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439783	9561JTG	2016-10-18	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-25	FALSE	FALSE			2018-11-03	
1439161	0978JTH	2016-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-19	FALSE	FALSE			2018-11-03	
1439344	6134JTG	2016-10-17	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-21	FALSE	FALSE			2018-11-03	
1438859	2879JTG	2016-10-17	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-17	FALSE	FALSE			2018-11-03	
1439047	3851JTG	2016-10-17	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439155	5757JTG	2016-10-17	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-19	FALSE	FALSE			2018-11-03	
1439356	3421JTG	2016-10-17	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439027	4458JTG	2016-10-17	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439019	3434JTG	2016-10-17	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439022	5532JTG	2016-10-17	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-18	FALSE	FALSE			2018-11-03	
1438987	2376JTG	2016-10-17	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-18	FALSE	FALSE			2018-11-03	
1440349	1466JTG	2016-10-14	FORD	FORD TRANSIT CONNECT	PJ2	XWGA1C?X	C	DIESEL	1499	88.2	6	2016-10-31	TRUE	TRUE	2015-04-07	2021-04-07	2018-11-03	
1439037	1303JTG	2016-10-14	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439342	1448JTG	2016-10-14	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439512	0865JTG	2016-10-14	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439033	1189JTG	2016-10-14	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439003	9234JTF	2016-10-14	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439523	6198JTF	2016-10-13	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-21	FALSE	FALSE			2018-11-03	
1439017	5105JTF	2016-10-13	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439009	6237JTF	2016-10-13	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-18	FALSE	FALSE			2018-11-03	
1438994	6516JTF	2016-10-13	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-18	FALSE	FALSE			2018-11-03	
1438738	4865JTF	2016-10-13	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-14	FALSE	FALSE			2018-11-03	
1438996	3035JTF	2016-10-13	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-18	FALSE	FALSE			2018-11-03	
1439044	6182JTF	2016-10-13	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1438645	9339JTD	2016-10-11	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-13	FALSE	FALSE			2018-11-03	
1439039	9731JTD	2016-10-11	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-18	FALSE	FALSE			2018-11-03	
1438637	1971JTF	2016-10-11	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438658	9898JTD	2016-10-11	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438629	9461JTD	2016-10-11	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438639	2040JTF	2016-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438764	0042JTF	2016-10-11	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-14	FALSE	FALSE			2018-11-03	
1438635	9267JTD	2016-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438670	2096JTF	2016-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438500	5790JTD	2016-10-10	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438548	5553JTD	2016-10-10	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438642	7197JTD	2016-10-10	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438478	3600JTD	2016-10-07	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438653	9617JTC	2016-10-07	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438470	1242JTD	2016-10-07	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438424	1278JTD	2016-10-07	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438447	0193JTD	2016-10-07	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438631	2068JTD	2016-10-07	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438551	2619JTD	2016-10-07	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438663	1458JTD	2016-10-07	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438459	4785JTC	2016-10-06	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438184	1336JTB	2016-10-06	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438443	7229JTC	2016-10-06	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438449	7181JTC	2016-10-06	PEUGEOT	508	8	EAHX	C	DIESEL	1997	110	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438451	7049JTC	2016-10-06	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-10	FALSE	FALSE			2018-11-03	
1438476	5156JTC	2016-10-06	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438480	2562JTC	2016-10-05	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-11	FALSE	FALSE			2018-11-03	
1438257	3249JTC	2016-10-05	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-07	FALSE	FALSE			2018-11-03	
1438138	1839JTC	2016-10-05	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438150	1930JTC	2016-10-05	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438649	3540JTC	2016-10-05	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438666	1851JTC	2016-10-05	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438349	3423JTC	2016-10-05	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-07	FALSE	FALSE			2018-11-03	
1444589	4374JTC	2016-10-05	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-12-21	FALSE	FALSE			2018-11-03	
1438214	7199JTB	2016-10-04	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438240	6317JTB	2016-10-04	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-07	FALSE	FALSE			2018-11-03	
1438180	6481JTB	2016-10-04	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438242	6540JTB	2016-10-04	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-07	FALSE	FALSE			2018-11-03	
1440713	5599JTP	2016-10-04	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-11-04	FALSE	FALSE			2018-11-03	
1438244	6588JTB	2016-10-04	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-07	FALSE	FALSE			2018-11-03	
1438226	8113JTB	2016-10-04	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438354	9316JTB	2016-10-04	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-07	FALSE	FALSE			2018-11-03	
1440566	9144JTN	2016-10-03	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-11-03	FALSE	FALSE			2018-11-03	
1438197	2485JTB	2016-10-03	CITROEN	C4 PICASSO	3	3DBHZ*	C	DIESEL	1560	88	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438191	5519JTB	2016-10-03	PEUGEOT	508	8	DBHZ	C	DIESEL	1560	88	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438119	3261JTB	2016-10-03	PEUGEOT	5008	0	0ABHZ*	C	DIESEL	1560	88	5	2016-10-05	FALSE	FALSE			2018-11-03	
1438200	2542JTB	2016-10-03	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-06	FALSE	FALSE			2018-11-03	
1440580	5289JTP	2016-10-03	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-11-03	FALSE	FALSE			2018-11-03	
1438114	4847JTB	2016-10-03	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-05	FALSE	FALSE			2018-11-03	
1438017	5966JTB	2016-10-03	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-04	FALSE	FALSE			2018-11-03	
1438153	5965JTB	2016-10-03	SEAT	LEON ST	5F	FCRLDX0V	C	DIESEL	1968	81	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438021	3934JTB	2016-10-03	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-04	FALSE	FALSE			2018-11-03	
1437949	4038JTB	2016-10-03	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-04	FALSE	FALSE			2018-11-03	
1438111	4068JTB	2016-10-03	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-05	FALSE	FALSE			2018-11-03	
1438102	2738JTB	2016-10-03	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-05	FALSE	FALSE			2018-11-03	
1440487	2608JTP	2016-10-03	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-11-03	FALSE	FALSE			2018-11-03	
1438247	5746JTB	2016-10-03	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-07	FALSE	FALSE			2018-11-03	
1438025	5989JTB	2016-10-03	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-04	FALSE	FALSE			2018-11-03	
1439651	8849JSY	2016-09-30	FIAT	FIAT DOBLO	263	AXN1B	C	DIESEL	1598	88	5 + 1 PMR	2016-10-24	TRUE	TRUE	2015-04-13	2021-04-07	2018-11-03	
1437870	4210JSZ	2016-09-30	PEUGEOT	5008	0	0AAHX*	C	DIESEL	1997	110	5	2016-10-03	FALSE	FALSE			2018-11-03	
1437801	1983JSZ	2016-09-30	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-09-30	FALSE	FALSE			2018-11-03	
1438647	7212JSX	2016-09-29	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	2016-10-13	FALSE	FALSE			2018-11-03	
1438066	7173JSY	2016-09-29	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	2016-10-05	FALSE	FALSE			2018-11-03	
1437783	7216JSX	2016-09-29	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-09-30	FALSE	FALSE			2018-11-03	
1437955	0055JSY	2016-09-29	CITROEN	CITROEN C-ELYSEE	D	DDBHY	C	DIESEL	1560	73	5	2016-10-04	FALSE	FALSE			2018-11-03	
1438360	3503JSY	2016-09-29	PEUGEOT	508	8	DAHX	C	DIESEL	1997	110	5	2016-10-07	FALSE	FALSE			2018-11-03	
1437663	6709JSX	2016-09-29	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-09-29	FALSE	FALSE			2018-11-03	
1437941	7314JSX	2016-09-29	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-03	FALSE	FALSE			2018-11-03	
1438144	1864JSY	2016-09-29	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-06	FALSE	FALSE			2018-11-03	
1438756	7375JSX	2016-09-29	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-14	FALSE	FALSE			2018-11-03	
1437933	1481JSY	2016-09-29	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-03	FALSE	FALSE			2018-11-03	
1486157	4550JSX	2016-09-28	DACIA	LODGY	SD	JSDE9	C	DIESEL	1598	80	5	2017-12-07	FALSE	FALSE			2018-11-03	
1437778	8874JSW	2016-09-28	SEAT	TOLEDO	NH	AACXMA	C	DIESEL	1598	85	5	2016-09-30	FALSE	FALSE			2018-11-03	
1437857	8811JSW	2016-09-28	SKODA	SKODA RAPID	NH	AACXMA	C	DIESEL	1598	85	5	2016-10-03	FALSE	FALSE			2018-11-03	
1438219	8205JSW	2016-09-28	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2016-10-06	FALSE	FALSE			2018-11-03	
1437772	7091JSW	2016-09-27	CITROEN	CITROEN C-ELYSEE eco-glv	FECO2/1	FE15C	ECO	GLP / GASOLINA	1587	85	5	2016-09-30	FALSE	FALSE			2018-11-03	
